employee_id,department,week,projects_assigned,used_hours,effective_capacity,remaining_capacity,utilization_pct,capacity_exceeded
67,Integration,6,1,35.1499,35.1499,0.0,100.0,False
68,Software,6,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,6,2,40.5209,40.5209,0.0,100.0,False
70,Software,6,1,32.818,32.818,0.0,100.0,False
71,Integration,6,2,39.3033,39.3033,0.0,100.0,False
72,Hardware,6,1,38.7132,38.7132,0.0,100.0,False
73,Software,6,1,36.2176,36.2176,0.0,100.0,False
74,Hardware,6,1,33.6618,33.6618,0.0,100.0,False
75,Testing,6,1,38.2164,38.2164,0.0,100.0,False
76,Software,6,1,36.4115,36.4115,0.0,100.0,False
77,Software,6,2,38.698,38.698,0.0,100.0,False
78,Hardware,6,2,38.0656,38.0656,0.0,100.0,False
79,Testing,6,1,42.0,42.0,0.0,100.0,False
80,Testing,6,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,7,2,40.2298,40.2298,0.0,100.0,False
2,Integration,7,2,39.6295,39.6295,0.0,100.0,False
3,Testing,7,2,36.0035,36.0035,0.0,100.0,False
4,Software,7,1,38.6965,38.6965,0.0,100.0,False
5,Software,7,1,38.3501,38.3501,0.0,100.0,False
6,Integration,7,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,7,2,40.6143,40.6143,0.0,100.0,False
8,Testing,7,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,7,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,7,1,38.2027,38.2027,0.0,100.0,False
11,Testing,7,1,38.8674,38.8674,0.0,100.0,False
12,Integration,7,2,39.8939,39.8939,0.0,100.0,False
13,Testing,7,2,33.6285,33.6285,0.0,100.0,False
14,Integration,7,1,37.041,37.041,0.0,100.0,False
15,Testing,7,1,36.5889,36.5889,0.0,100.0,False
16,Integration,7,1,36.0834,36.0834,0.0,100.0,False
17,Testing,7,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,7,2,42.0,42.0,0.0,100.0,False
19,Integration,7,1,35.4025,35.4025,0.0,100.0,False
20,Software,7,1,40.9048,40.9048,0.0,100.0,False
21,Testing,7,1,32.9514,32.9514,0.0,100.0,False
22,Software,7,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,7,1,38.4883,38.4883,0.0,100.0,False
24,Integration,7,2,39.7587,39.7587,0.0,100.0,False
25,Integration,7,2,40.1337,40.1337,0.0,100.0,False
26,Testing,7,1,40.38,40.38,0.0,100.0,False
27,Software,7,2,36.9538,36.9538,0.0,100.0,False
28,Integration,7,2,36.6129,36.6129,0.0,100.0,False
29,Testing,7,1,40.5739,40.5739,0.0,100.0,False
30,Software,7,2,37.4261,37.4261,0.0,100.0,False
31,Software,7,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,7,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,7,2,35.2416,35.2416,0.0,100.0,False
34,Testing,7,3,33.5678,33.5678,0.0,100.0,False
35,Integration,7,2,38.4273,38.4273,0.0,100.0,False
36,Hardware,7,1,40.0715,40.0715,0.0,100.0,False
37,Integration,7,1,36.7182,36.7182,0.0,100.0,False
38,Integration,7,1,38.4756,38.4756,0.0,100.0,False
39,Software,7,2,39.8768,39.8768,0.0,100.0,False
40,Testing,7,2,37.072,37.072,0.0,100.0,False
41,Hardware,7,1,39.3703,39.3703,0.0,100.0,False
42,Integration,7,2,36.0142,36.0142,0.0,100.0,False
43,Testing,7,1,36.9108,36.9108,0.0,100.0,False
44,Software,7,2,36.8548,36.8548,0.0,100.0,False
45,Hardware,7,1,34.4125,34.4125,0.0,100.0,False
46,Integration,7,1,39.4609,39.4609,0.0,100.0,False
47,Software,7,2,36.5918,36.5918,0.0,100.0,False
48,Integration,7,1,38.0375,38.0375,0.0,100.0,False
49,Testing,7,1,39.4422,39.4422,0.0,100.0,False
50,Integration,7,1,39.3396,39.3396,0.0,100.0,False
51,Integration,7,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,7,2,37.7045,37.7045,0.0,100.0,False
53,Software,7,1,36.7301,36.7301,0.0,100.0,False
54,Software,7,1,37.7608,37.7608,0.0,100.0,False
55,Software,7,1,32.938,32.938,0.0,100.0,False
56,Hardware,7,1,33.6587,33.6587,0.0,100.0,False
57,Testing,7,1,34.0319,34.0319,0.0,100.0,False
58,Hardware,7,1,35.0083,35.0083,0.0,100.0,False
59,Testing,7,1,39.1993,39.1993,0.0,100.0,False
60,Testing,7,1,35.2836,35.2836,0.0,100.0,False
61,Integration,7,1,36.8655,36.8655,0.0,100.0,False
62,Testing,7,1,41.8977,41.8977,0.0,100.0,False
63,Software,7,1,36.9312,36.9312,0.0,100.0,False
64,Integration,7,1,40.2125,40.2125,0.0,100.0,False
65,Software,7,1,35.1991,35.1991,0.0,100.0,False
66,Software,7,1,37.3837,37.3837,0.0,100.0,False
67,Integration,7,1,35.1499,35.1499,0.0,100.0,False
68,Software,7,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,7,2,40.5209,40.5209,0.0,100.0,False
70,Software,7,2,32.818,32.818,0.0,100.0,False
71,Integration,7,1,39.3033,39.3033,0.0,100.0,False
72,Hardware,7,1,38.7132,38.7132,0.0,100.0,False
73,Software,7,1,36.2176,36.2176,0.0,100.0,False
74,Hardware,7,1,33.6618,33.6618,0.0,100.0,False
75,Testing,7,2,38.2164,38.2164,0.0,100.0,False
76,Software,7,1,36.4115,36.4115,0.0,100.0,False
77,Software,7,2,38.698,38.698,0.0,100.0,False
78,Hardware,7,1,38.0656,38.0656,0.0,100.0,False
79,Testing,7,2,42.0,42.0,0.0,100.0,False
80,Testing,7,3,31.6896,31.6896,0.0,100.0,False
1,Hardware,8,2,40.2298,40.2298,0.0,100.0,False
2,Integration,8,2,39.6295,39.6295,0.0,100.0,False
3,Testing,8,1,36.0035,36.0035,0.0,100.0,False
4,Software,8,1,38.6965,38.6965,0.0,100.0,False
5,Software,8,1,38.3501,38.3501,0.0,100.0,False
6,Integration,8,2,38.6561,38.6561,0.0,100.0,False
7,Hardware,8,1,40.6143,40.6143,0.0,100.0,False
8,Testing,8,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,8,2,40.0367,40.0367,0.0,100.0,False
10,Hardware,8,1,38.2027,38.2027,0.0,100.0,False
11,Testing,8,1,38.8674,38.8674,0.0,100.0,False
12,Integration,8,1,39.8939,39.8939,0.0,100.0,False
13,Testing,8,2,33.6285,33.6285,0.0,100.0,False
14,Integration,8,1,37.041,37.041,0.0,100.0,False
15,Testing,8,2,36.5889,36.5889,0.0,100.0,False
16,Integration,8,1,36.0834,36.0834,0.0,100.0,False
17,Testing,8,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,8,1,42.0,42.0,0.0,100.0,False
19,Integration,8,1,35.4025,35.4025,0.0,100.0,False
20,Software,8,2,40.9048,40.9048,0.0,100.0,False
21,Testing,8,1,32.9514,32.9514,0.0,100.0,False
22,Software,8,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,8,1,38.4883,38.4883,0.0,100.0,False
24,Integration,8,2,39.7587,39.7587,0.0,100.0,False
25,Integration,8,1,40.1337,40.1337,0.0,100.0,False
26,Testing,8,1,40.38,40.38,0.0,100.0,False
27,Software,8,1,36.9538,36.9538,0.0,100.0,False
28,Integration,8,1,36.6129,36.6129,0.0,100.0,False
29,Testing,8,2,40.5739,40.5739,0.0,100.0,False
30,Software,8,1,37.4261,37.4261,0.0,100.0,False
31,Software,8,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,8,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,8,1,35.2416,35.2416,0.0,100.0,False
34,Testing,8,1,39.4915,39.4915,0.0,100.0,False
35,Integration,8,1,38.4273,38.4273,0.0,100.0,False
36,Hardware,8,1,40.0715,40.0715,0.0,100.0,False
37,Integration,8,1,36.7182,36.7182,0.0,100.0,False
38,Integration,8,1,38.4756,38.4756,0.0,100.0,False
39,Software,8,1,39.8768,39.8768,0.0,100.0,False
40,Testing,8,2,37.072,37.072,0.0,100.0,False
41,Hardware,8,2,39.3703,39.3703,0.0,100.0,False
42,Integration,8,2,36.0142,36.0142,0.0,100.0,False
43,Testing,8,2,36.9108,36.9108,0.0,100.0,False
44,Software,8,1,36.8548,36.8548,0.0,100.0,False
45,Hardware,8,1,34.4125,34.4125,0.0,100.0,False
46,Integration,8,1,39.4609,39.4609,0.0,100.0,False
47,Software,8,2,36.5918,36.5918,0.0,100.0,False
48,Integration,8,2,38.0375,38.0375,0.0,100.0,False
49,Testing,8,2,39.4422,39.4422,0.0,100.0,False
50,Integration,8,1,39.3396,39.3396,0.0,100.0,False
51,Integration,8,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,8,2,37.7045,37.7045,0.0,100.0,False
53,Software,8,1,36.7301,36.7301,0.0,100.0,False
54,Software,8,1,37.7608,37.7608,0.0,100.0,False
55,Software,8,2,32.938,32.938,0.0,100.0,False
56,Hardware,8,2,33.6587,33.6587,0.0,100.0,False
57,Testing,8,1,34.0319,34.0319,0.0,100.0,False
58,Hardware,8,2,35.0083,35.0083,0.0,100.0,False
59,Testing,8,1,39.1993,39.1993,0.0,100.0,False
60,Testing,8,2,35.2836,35.2836,0.0,100.0,False
61,Integration,8,2,36.8655,36.8655,0.0,100.0,False
62,Testing,8,1,41.8977,41.8977,0.0,100.0,False
63,Software,8,2,36.9312,36.9312,0.0,100.0,False
64,Integration,8,1,40.2125,40.2125,0.0,100.0,False
65,Software,8,2,35.1991,35.1991,0.0,100.0,False
66,Software,8,1,37.3837,37.3837,0.0,100.0,False
67,Integration,8,1,35.1499,35.1499,0.0,100.0,False
68,Software,8,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,8,1,40.5209,40.5209,0.0,100.0,False
70,Software,8,2,32.818,32.818,0.0,100.0,False
71,Integration,8,2,39.3033,39.3033,0.0,100.0,False
72,Hardware,8,1,38.7132,38.7132,0.0,100.0,False
73,Software,8,2,36.2176,36.2176,0.0,100.0,False
74,Hardware,8,1,33.6618,33.6618,0.0,100.0,False
75,Testing,8,1,38.2164,38.2164,0.0,100.0,False
76,Software,8,2,36.4115,36.4115,0.0,100.0,False
77,Software,8,1,38.698,38.698,0.0,100.0,False
78,Hardware,8,1,38.0656,38.0656,0.0,100.0,False
79,Testing,8,1,42.0,42.0,0.0,100.0,False
80,Testing,8,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,9,1,40.2298,40.2298,0.0,100.0,False
2,Integration,9,1,39.6295,39.6295,0.0,100.0,False
3,Testing,9,1,36.0035,36.0035,0.0,100.0,False
4,Software,9,1,38.6965,38.6965,0.0,100.0,False
5,Software,9,1,38.3501,38.3501,0.0,100.0,False
6,Integration,9,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,9,1,40.6143,40.6143,0.0,100.0,False
8,Testing,9,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,9,2,40.0367,40.0367,0.0,100.0,False
10,Hardware,9,1,38.2027,38.2027,0.0,100.0,False
11,Testing,9,2,38.8674,38.8674,0.0,100.0,False
12,Integration,9,2,39.8939,39.8939,0.0,100.0,False
13,Testing,9,2,33.6285,33.6285,0.0,100.0,False
14,Integration,9,1,37.041,37.041,0.0,100.0,False
15,Testing,9,2,36.5889,36.5889,0.0,100.0,False
16,Integration,9,2,36.0834,36.0834,0.0,100.0,False
17,Testing,9,2,37.1746,37.1746,0.0,100.0,False
18,Hardware,9,1,42.0,42.0,0.0,100.0,False
19,Integration,9,1,35.4025,35.4025,0.0,100.0,False
20,Software,9,1,40.9048,40.9048,0.0,100.0,False
21,Testing,9,1,32.9514,32.9514,0.0,100.0,False
22,Software,9,2,36.9953,36.9953,0.0,100.0,False
23,Hardware,9,1,38.4883,38.4883,0.0,100.0,False
24,Integration,9,1,39.7587,39.7587,0.0,100.0,False
25,Integration,9,2,40.1337,40.1337,0.0,100.0,False
26,Testing,9,1,40.38,40.38,0.0,100.0,False
27,Software,9,1,36.9538,36.9538,0.0,100.0,False
28,Integration,9,1,36.6129,36.6129,0.0,100.0,False
29,Testing,9,1,40.5739,40.5739,0.0,100.0,False
30,Software,9,1,37.4261,37.4261,0.0,100.0,False
31,Software,9,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,9,2,34.6001,34.6001,0.0,100.0,False
33,Hardware,9,1,35.2416,35.2416,0.0,100.0,False
34,Testing,9,1,39.4915,39.4915,0.0,100.0,False
35,Integration,9,2,38.4273,38.4273,0.0,100.0,False
36,Hardware,9,1,40.0715,40.0715,0.0,100.0,False
37,Integration,9,1,36.7182,36.7182,0.0,100.0,False
38,Integration,9,1,38.4756,38.4756,0.0,100.0,False
39,Software,9,1,39.8768,39.8768,0.0,100.0,False
40,Testing,9,1,37.072,37.072,0.0,100.0,False
41,Hardware,9,2,39.3703,39.3703,0.0,100.0,False
42,Integration,9,1,36.0142,36.0142,0.0,100.0,False
43,Testing,9,1,36.9108,36.9108,0.0,100.0,False
44,Software,9,2,36.8548,36.8548,0.0,100.0,False
45,Hardware,9,2,34.4125,34.4125,0.0,100.0,False
46,Integration,9,1,39.4609,39.4609,0.0,100.0,False
47,Software,9,2,36.5918,36.5918,0.0,100.0,False
48,Integration,9,2,38.0375,38.0375,0.0,100.0,False
49,Testing,9,2,39.4422,39.4422,0.0,100.0,False
50,Integration,9,2,39.3396,39.3396,0.0,100.0,False
51,Integration,9,2,39.9962,39.9962,0.0,100.0,False
52,Hardware,9,1,37.7045,37.7045,0.0,100.0,False
53,Software,9,2,36.7301,36.7301,0.0,100.0,False
54,Software,9,2,37.7608,37.7608,0.0,100.0,False
55,Software,9,2,32.938,32.938,0.0,100.0,False
56,Hardware,9,1,33.6587,33.6587,0.0,100.0,False
57,Testing,9,1,34.0319,34.0319,0.0,100.0,False
58,Hardware,9,1,35.0083,35.0083,0.0,100.0,False
59,Testing,9,1,39.1993,39.1993,0.0,100.0,False
60,Testing,9,1,35.2836,35.2836,0.0,100.0,False
61,Integration,9,1,36.8655,36.8655,0.0,100.0,False
62,Testing,9,1,41.8977,41.8977,0.0,100.0,False
63,Software,9,1,36.9312,36.9312,0.0,100.0,False
64,Integration,9,1,40.2125,40.2125,0.0,100.0,False
65,Software,9,1,35.1991,35.1991,0.0,100.0,False
66,Software,9,2,37.3837,37.3837,0.0,100.0,False
67,Integration,9,1,35.1499,35.1499,0.0,100.0,False
68,Software,9,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,9,2,40.5209,40.5209,0.0,100.0,False
70,Software,9,1,32.818,32.818,0.0,100.0,False
71,Integration,9,1,39.3033,39.3033,0.0,100.0,False
72,Hardware,9,1,38.7132,38.7132,0.0,100.0,False
73,Software,9,1,36.2176,36.2176,0.0,100.0,False
74,Hardware,9,1,33.6618,33.6618,0.0,100.0,False
75,Testing,9,2,38.2164,38.2164,0.0,100.0,False
76,Software,9,1,36.4115,36.4115,0.0,100.0,False
77,Software,9,1,38.698,38.698,0.0,100.0,False
78,Hardware,9,2,38.0656,38.0656,0.0,100.0,False
79,Testing,9,2,42.0,42.0,0.0,100.0,False
80,Testing,9,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,10,1,40.2298,40.2298,0.0,100.0,False
2,Integration,10,1,39.6295,39.6295,0.0,100.0,False
3,Testing,10,2,36.0035,36.0035,0.0,100.0,False
4,Software,10,1,38.6965,38.6965,0.0,100.0,False
5,Software,10,2,38.3501,38.3501,0.0,100.0,False
6,Integration,10,2,38.6561,38.6561,0.0,100.0,False
7,Hardware,10,1,40.6143,40.6143,0.0,100.0,False
8,Testing,10,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,10,2,40.0367,40.0367,0.0,100.0,False
10,Hardware,10,1,38.2027,38.2027,0.0,100.0,False
11,Testing,10,1,38.8674,38.8674,0.0,100.0,False
12,Integration,10,1,39.8939,39.8939,0.0,100.0,False
13,Testing,10,1,33.6285,33.6285,0.0,100.0,False
14,Integration,10,2,37.041,37.041,0.0,100.0,False
15,Testing,10,1,36.5889,36.5889,0.0,100.0,False
16,Integration,10,1,36.0834,36.0834,0.0,100.0,False
17,Testing,10,2,37.1746,37.1746,0.0,100.0,False
18,Hardware,10,2,42.0,42.0,0.0,100.0,False
19,Integration,10,1,35.4025,35.4025,0.0,100.0,False
20,Software,10,1,40.9048,40.9048,0.0,100.0,False
21,Testing,10,2,32.9514,32.9514,0.0,100.0,False
22,Software,10,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,10,1,38.4883,38.4883,0.0,100.0,False
24,Integration,10,2,39.7587,39.7587,0.0,100.0,False
25,Integration,10,1,40.1337,40.1337,0.0,100.0,False
26,Testing,10,2,40.38,40.38,0.0,100.0,False
27,Software,10,1,36.9538,36.9538,0.0,100.0,False
28,Integration,10,1,36.6129,36.6129,0.0,100.0,False
29,Testing,10,2,40.5739,40.5739,0.0,100.0,False
30,Software,10,1,37.4261,37.4261,0.0,100.0,False
31,Software,10,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,10,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,10,2,35.2416,35.2416,0.0,100.0,False
34,Testing,10,2,39.4915,39.4915,0.0,100.0,False
35,Integration,10,2,38.4273,38.4273,0.0,100.0,False
36,Hardware,10,1,40.0715,40.0715,0.0,100.0,False
37,Integration,10,1,36.7182,36.7182,0.0,100.0,False
38,Integration,10,2,38.4756,38.4756,0.0,100.0,False
39,Software,10,2,39.8768,39.8768,0.0,100.0,False
40,Testing,10,1,37.072,37.072,0.0,100.0,False
41,Hardware,10,2,39.3703,39.3703,0.0,100.0,False
42,Integration,10,1,36.0142,36.0142,0.0,100.0,False
43,Testing,10,1,36.9108,36.9108,0.0,100.0,False
44,Software,10,1,36.8548,36.8548,0.0,100.0,False
45,Hardware,10,1,34.4125,34.4125,0.0,100.0,False
46,Integration,10,1,39.4609,39.4609,0.0,100.0,False
47,Software,10,1,36.5918,36.5918,0.0,100.0,False
48,Integration,10,1,38.0375,38.0375,0.0,100.0,False
49,Testing,10,1,39.4422,39.4422,0.0,100.0,False
50,Integration,10,1,39.3396,39.3396,0.0,100.0,False
51,Integration,10,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,10,1,37.7045,37.7045,0.0,100.0,False
53,Software,10,1,36.7301,36.7301,0.0,100.0,False
54,Software,10,2,37.7608,37.7608,0.0,100.0,False
55,Software,10,2,32.938,32.938,0.0,100.0,False
56,Hardware,10,1,33.6587,33.6587,0.0,100.0,False
57,Testing,10,2,34.0319,34.0319,0.0,100.0,False
58,Hardware,10,2,35.0083,35.0083,0.0,100.0,False
59,Testing,10,1,39.1993,39.1993,0.0,100.0,False
60,Testing,10,1,35.2836,35.2836,0.0,100.0,False
61,Integration,10,2,36.8655,36.8655,0.0,100.0,False
62,Testing,10,1,41.8977,41.8977,0.0,100.0,False
63,Software,10,1,36.9312,36.9312,0.0,100.0,False
64,Integration,10,1,40.2125,40.2125,0.0,100.0,False
65,Software,10,1,35.1991,35.1991,0.0,100.0,False
66,Software,10,2,37.3837,37.3837,0.0,100.0,False
67,Integration,10,1,35.1499,35.1499,0.0,100.0,False
68,Software,10,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,10,1,40.5209,40.5209,0.0,100.0,False
70,Software,10,1,32.818,32.818,0.0,100.0,False
71,Integration,10,2,39.3033,39.3033,0.0,100.0,False
72,Hardware,10,1,38.7132,38.7132,0.0,100.0,False
73,Software,10,2,36.2176,36.2176,0.0,100.0,False
74,Hardware,10,1,33.6618,33.6618,0.0,100.0,False
75,Testing,10,1,38.2164,38.2164,0.0,100.0,False
76,Software,10,1,36.4115,36.4115,0.0,100.0,False
77,Software,10,2,38.698,38.698,0.0,100.0,False
78,Hardware,10,2,38.0656,38.0656,0.0,100.0,False
79,Testing,10,1,42.0,42.0,0.0,100.0,False
80,Testing,10,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,11,2,40.2298,40.2298,0.0,100.0,False
2,Integration,11,1,39.6295,39.6295,0.0,100.0,False
3,Testing,11,2,36.0035,36.0035,0.0,100.0,False
4,Software,11,1,38.6965,38.6965,0.0,100.0,False
5,Software,11,1,38.3501,38.3501,0.0,100.0,False
6,Integration,11,2,38.6561,38.6561,0.0,100.0,False
7,Hardware,11,2,40.6143,40.6143,0.0,100.0,False
8,Testing,11,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,11,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,11,1,38.2027,38.2027,0.0,100.0,False
11,Testing,11,1,38.8674,38.8674,0.0,100.0,False
12,Integration,11,2,39.8939,39.8939,0.0,100.0,False
13,Testing,11,1,33.6285,33.6285,0.0,100.0,False
14,Integration,11,1,37.041,37.041,0.0,100.0,False
15,Testing,11,1,36.5889,36.5889,0.0,100.0,False
16,Integration,11,1,36.0834,36.0834,0.0,100.0,False
17,Testing,11,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,11,1,42.0,42.0,0.0,100.0,False
19,Integration,11,2,35.4025,35.4025,0.0,100.0,False
20,Software,11,1,40.9048,40.9048,0.0,100.0,False
21,Testing,11,2,32.9514,32.9514,0.0,100.0,False
22,Software,11,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,11,1,38.4883,38.4883,0.0,100.0,False
24,Integration,11,1,39.7587,39.7587,0.0,100.0,False
25,Integration,11,2,40.1337,40.1337,0.0,100.0,False
26,Testing,11,1,40.38,40.38,0.0,100.0,False
27,Software,11,1,36.9538,36.9538,0.0,100.0,False
28,Integration,11,1,36.6129,36.6129,0.0,100.0,False
29,Testing,11,2,40.5739,40.5739,0.0,100.0,False
30,Software,11,1,37.4261,37.4261,0.0,100.0,False
31,Software,11,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,11,2,34.6001,34.6001,0.0,100.0,False
33,Hardware,11,1,35.2416,35.2416,0.0,100.0,False
34,Testing,11,1,39.4915,39.4915,0.0,100.0,False
35,Integration,11,2,38.4273,38.4273,0.0,100.0,False
36,Hardware,11,1,40.0715,40.0715,0.0,100.0,False
37,Integration,11,1,36.7182,36.7182,0.0,100.0,False
38,Integration,11,2,38.4756,38.4756,0.0,100.0,False
39,Software,11,1,39.8768,39.8768,0.0,100.0,False
40,Testing,11,1,37.072,37.072,0.0,100.0,False
41,Hardware,11,1,39.3703,39.3703,0.0,100.0,False
42,Integration,11,1,36.0142,36.0142,0.0,100.0,False
43,Testing,11,1,36.9108,36.9108,0.0,100.0,False
44,Software,11,1,36.8548,36.8548,0.0,100.0,False
45,Hardware,11,1,34.4125,34.4125,0.0,100.0,False
46,Integration,11,1,39.4609,39.4609,0.0,100.0,False
47,Software,11,1,36.5918,36.5918,0.0,100.0,False
48,Integration,11,1,38.0375,38.0375,0.0,100.0,False
49,Testing,11,2,39.4422,39.4422,0.0,100.0,False
50,Integration,11,1,39.3396,39.3396,0.0,100.0,False
51,Integration,11,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,11,1,37.7045,37.7045,0.0,100.0,False
53,Software,11,2,36.7301,36.7301,0.0,100.0,False
54,Software,11,2,37.7608,37.7608,0.0,100.0,False
55,Software,11,2,32.938,32.938,0.0,100.0,False
56,Hardware,11,1,33.6587,33.6587,0.0,100.0,False
57,Testing,11,2,34.0319,34.0319,0.0,100.0,False
58,Hardware,11,2,35.0083,35.0083,0.0,100.0,False
59,Testing,11,1,39.1993,39.1993,0.0,100.0,False
60,Testing,11,3,29.991,29.991,0.0,100.0,False
61,Integration,11,1,36.8655,36.8655,0.0,100.0,False
62,Testing,11,1,41.8977,41.8977,0.0,100.0,False
63,Software,11,1,36.9312,36.9312,0.0,100.0,False
64,Integration,11,1,40.2125,40.2125,0.0,100.0,False
65,Software,11,1,35.1991,35.1991,0.0,100.0,False
66,Software,11,1,37.3837,37.3837,0.0,100.0,False
67,Integration,11,1,35.1499,35.1499,0.0,100.0,False
68,Software,11,2,36.9829,36.9829,0.0,100.0,False
69,Hardware,11,1,40.5209,40.5209,0.0,100.0,False
70,Software,11,1,32.818,32.818,0.0,100.0,False
71,Integration,11,2,39.3033,39.3033,0.0,100.0,False
72,Hardware,11,2,38.7132,38.7132,0.0,100.0,False
73,Software,11,2,36.2176,36.2176,0.0,100.0,False
74,Hardware,11,2,33.6618,33.6618,0.0,100.0,False
75,Testing,11,1,38.2164,38.2164,0.0,100.0,False
76,Software,11,2,36.4115,36.4115,0.0,100.0,False
77,Software,11,2,38.698,38.698,0.0,100.0,False
78,Hardware,11,1,38.0656,38.0656,0.0,100.0,False
79,Testing,11,2,42.0,42.0,0.0,100.0,False
80,Testing,11,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,12,1,40.2298,40.2298,0.0,100.0,False
2,Integration,12,2,39.6295,39.6295,0.0,100.0,False
3,Testing,12,2,36.0035,36.0035,0.0,100.0,False
4,Software,12,2,38.6965,38.6965,0.0,100.0,False
5,Software,12,2,38.3501,38.3501,0.0,100.0,False
6,Integration,12,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,12,2,40.6143,40.6143,0.0,100.0,False
8,Testing,12,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,12,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,12,1,38.2027,38.2027,0.0,100.0,False
11,Testing,12,1,38.8674,38.8674,0.0,100.0,False
12,Integration,12,1,39.8939,39.8939,0.0,100.0,False
13,Testing,12,2,33.6285,33.6285,0.0,100.0,False
14,Integration,12,1,37.041,37.041,0.0,100.0,False
15,Testing,12,1,36.5889,36.5889,0.0,100.0,False
16,Integration,12,1,36.0834,36.0834,0.0,100.0,False
17,Testing,12,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,12,2,42.0,42.0,0.0,100.0,False
19,Integration,12,1,35.4025,35.4025,0.0,100.0,False
20,Software,12,1,40.9048,40.9048,0.0,100.0,False
21,Testing,12,1,32.9514,32.9514,0.0,100.0,False
22,Software,12,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,12,2,38.4883,38.4883,0.0,100.0,False
24,Integration,12,2,39.7587,39.7587,0.0,100.0,False
25,Integration,12,1,40.1337,40.1337,0.0,100.0,False
26,Testing,12,1,40.38,40.38,0.0,100.0,False
27,Software,12,2,36.9538,36.9538,0.0,100.0,False
28,Integration,12,2,36.6129,36.6129,0.0,100.0,False
29,Testing,12,2,40.5739,40.5739,0.0,100.0,False
30,Software,12,1,37.4261,37.4261,0.0,100.0,False
31,Software,12,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,12,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,12,1,35.2416,35.2416,0.0,100.0,False
34,Testing,12,2,39.4915,39.4915,0.0,100.0,False
35,Integration,12,2,38.4273,38.4273,0.0,100.0,False
36,Hardware,12,2,40.0715,40.0715,0.0,100.0,False
37,Integration,12,2,36.7182,36.7182,0.0,100.0,False
38,Integration,12,1,38.4756,38.4756,0.0,100.0,False
39,Software,12,2,39.8768,39.8768,0.0,100.0,False
40,Testing,12,2,37.072,37.072,0.0,100.0,False
41,Hardware,12,1,39.3703,39.3703,0.0,100.0,False
42,Integration,12,3,30.6121,30.6121,0.0,100.0,False
43,Testing,12,1,36.9108,36.9108,0.0,100.0,False
44,Software,12,2,36.8548,36.8548,0.0,100.0,False
45,Hardware,12,1,34.4125,34.4125,0.0,100.0,False
46,Integration,12,1,39.4609,39.4609,0.0,100.0,False
47,Software,12,1,36.5918,36.5918,0.0,100.0,False
48,Integration,12,2,38.0375,38.0375,0.0,100.0,False
49,Testing,12,1,39.4422,39.4422,0.0,100.0,False
50,Integration,12,1,39.3396,39.3396,0.0,100.0,False
51,Integration,12,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,12,1,37.7045,37.7045,0.0,100.0,False
53,Software,12,1,36.7301,36.7301,0.0,100.0,False
54,Software,12,2,37.7608,37.7608,0.0,100.0,False
